Name,ID,Team
Viraj Kadbe,340834,Chennai Super Kings
Suresh Kumar,313763,Chennai Super Kings
VVS Laxman,30750,Deccan Chargers
Herschelle Gibbs,45224,Deccan Chargers
Adam Gilchrist,5390,Deccan Chargers
Dwaraka Ravi Teja,237701,Deccan Chargers
Rohit Sharma,34102,Deccan Chargers
Chamara Silva,50431,Deccan Chargers
Venugopal Rao,35805,Deccan Chargers
Arjun Yadav,36110,Deccan Chargers
Shahid Afridi,42639,Deccan Chargers
Scott Styris,38407,Deccan Chargers
Andrew Symonds,7702,Deccan Chargers
Pragyan Ojha,32130,Deccan Chargers
RP Singh,35280,Deccan Chargers
Chaminda Vaas,50804,Deccan Chargers
Nuwan Zoysa,51050,Deccan Chargers
Sanjay Bangar,27225,Deccan Chargers
Halhadar Das,236810,Deccan Chargers
Doddapaneni Kalyankrishna,30719,Deccan Chargers
PM Sarvesh Kumar,327127,Deccan Chargers
Paidikalva Vijaykumar,272949,Deccan Chargers
Virender Sehwag,35263,Delhi Daredevils
AB de Villiers,44936,Delhi Daredevils
Shikhar Dhawan,28235,Delhi Daredevils
Gautam Gambhir,28763,Delhi Daredevils
Dinesh Karthik,30045,Delhi Daredevils
Manoj Tiwary,35565,Delhi Daredevils
Tejashwi Yadav,344286,Delhi Daredevils
Rajat Bhatia,26907,Delhi Daredevils
Tillakaratne Dilshan,48472,Delhi Daredevils
Farveez Maharoof,49638,Delhi Daredevils
Yo Mahesh,31732,Delhi Daredevils
Mithun Manhas,31001,Delhi Daredevils
Yogesh Nagar,317786,Delhi Daredevils
Shoaib Malik,42657,Delhi Daredevils
Mayank Tehlan,35392,Delhi Daredevils
Daniel Vettori,38710,Delhi Daredevils
Brett Geeves,5472,Delhi Daredevils
Glenn McGrath,6565,Delhi Daredevils
Amit Mishra,31107,Delhi Daredevils
Mohammad Asif,41411,Delhi Daredevils
Pradeep Sangwan,279545,Delhi Daredevils
Yuvraj Singh,36084,Kings Xi Punjab
Mahela Jayawardene,49289,Kings Xi Punjab
Karan Goel,28997,Kings Xi Punjab
Simon Katich,6128,Kings Xi Punjab
Uday Kaul,30235,Kings Xi Punjab
Shaun Marsh,6683,Kings Xi Punjab
Luke Pomersbach,232284,Kings Xi Punjab
Nitin Saini,274785,Kings Xi Punjab
Kumar Sangakkara,50710,Kings Xi Punjab
Ramnaresh Sarwan,52969,Kings Xi Punjab
Sunny Sohal,228943,Kings Xi Punjab
Tanmay Srivastava,35401,Kings Xi Punjab
Piyush Chawla,32966,Kings Xi Punjab
Rishi Dhawan,290727,Kings Xi Punjab
James Hopes,5702,Kings Xi Punjab
Irfan Pathan,32685,Kings Xi Punjab
Brett Lee,6278,Kings Xi Punjab
Kyle Mills,37740,Kings Xi Punjab
Ramesh Powar,32391,Kings Xi Punjab
Sreesanth,34274,Kings Xi Punjab
Ajitesh Argal,26432,Kings Xi Punjab
Pankaj Dharmani,28067,Kings Xi Punjab
Gagandeep Singh,28758,Kings Xi Punjab
Sahil Kukreja,30144,Kings Xi Punjab
Wilkin Mota,31041,Kings Xi Punjab
Vikram Singh,35281,Kings Xi Punjab
Sourav Ganguly,28779,Kolkata Knight Riders
Aakash Chopra,27639,Kolkata Knight Riders
Debabrata Das,328163,Kolkata Knight Riders
Brad Hodge,5674,Kolkata Knight Riders
Brendon McCullum,37737,Kolkata Knight Riders
Ricky Ponting,7133,Kolkata Knight Riders
Wriddhiman Saha,279810,Kolkata Knight Riders
Salman Butt,42683,Kolkata Knight Riders
Tatenda Taibu,55805,Kolkata Knight Riders
Rohan Banerjee,27014,Kolkata Knight Riders
Cheteshwar Pujara,32540,Kolkata Knight Riders
Yashpal Singh,36130,Kolkata Knight Riders
Chris Gayle,51880,Kolkata Knight Riders
David Hussey,5766,Kolkata Knight Riders
Iqbal Abdulla,277237,Kolkata Knight Riders
Mohammad Hafeez,41434,Kolkata Knight Riders
Laxmi Shukla,34019,Kolkata Knight Riders
Ajit Agarkar,26184,Kolkata Knight Riders
Ashok Dinda,227712,Kolkata Knight Riders
Murali Kartik,30049,Kolkata Knight Riders
Siddarth Kaul,326017,Kolkata Knight Riders
Ajantha Mendis,268739,Kolkata Knight Riders
Ishant Sharma,236779,Kolkata Knight Riders
Shoaib Akhtar,42655,Kolkata Knight Riders
Umar Gul,43524,Kolkata Knight Riders
Ranadeb Bose,27572,Kolkata Knight Riders
Saurasish Lahiri,30740,Kolkata Knight Riders
Sachin Tendulkar,35320,Mumbai Indians
Loots Bosman,44098,Mumbai Indians
Ankeet Chavan,337913,Mumbai Indians
Siddharth Chitnis,337916,Mumbai Indians
Manish Pandey,290630,Mumbai Indians
Ashwell Prince,46788,Mumbai Indians
Ajinkya Rahane,277916,Mumbai Indians
Luke Ronchi,7502,Mumbai Indians
Pinal Shah,34282,Mumbai Indians
Dominic Thornely,8002,Mumbai Indians
Saurabh Tiwary,35390,Mumbai Indians
Robin Uthappa,35582,Mumbai Indians
Dwayne Bravo,51439,Mumbai Indians
Gaurav Dhiman,28619,Mumbai Indians
Sanath Jayasuriya,49209,Mumbai Indians
Abhishek Nayar,32091,Mumbai Indians
Shaun Pollock,46774,Mumbai Indians
Dwayne Smith,53118,Mumbai Indians
Dilhara Fernando,48835,Mumbai Indians
Harbhajan Singh,29264,Mumbai Indians
Dhawal Kulkarni,277955,Mumbai Indians
Ashish Nehra,31820,Mumbai Indians
Andre Nel,46569,Mumbai Indians
Rajesh Pawar,32305,Mumbai Indians
Swapnil Singh,232292,Mumbai Indians
Lasith Malinga,49758,Mumbai Indians
Musavir Khote,30220,Mumbai Indians
Rohan Raje,290713,Mumbai Indians
Yogesh Takawale,35357,Mumbai Indians
Vikrant Yeligati,307448,Mumbai Indians
Swapnil Asnodkar,26782,Rajasthan Royals
Mohammad Kaif,29990,Rajasthan Royals
Kamran Akmal,41028,Rajasthan Royals
Taruwar Kohli,331855,Rajasthan Royals
Darren Lehmann,6285,Rajasthan Royals
Mahesh Rawat,33440,Rajasthan Royals
Jaydev Shah,34997,Rajasthan Royals
Graeme Smith,47270,Rajasthan Royals
Younis Khan,43652,Rajasthan Royals
Justin Langer,6256,Rajasthan Royals
Ravindra Jadeja,234675,Rajasthan Royals
Niraj Patel,32240,Rajasthan Royals
Yusuf Pathan,32498,Rajasthan Royals
Shane Watson,8180,Rajasthan Royals
Dimitri Mascarenhas,16932,Rajasthan Royals
Shane Warne,8166,Rajasthan Royals
Morne Morkel,46538,Rajasthan Royals
Pankaj Singh,32973,Rajasthan Royals
Munaf Patel,32965,Rajasthan Royals
Dinesh Salunkhe,278482,Rajasthan Royals
Sohail Tanvir,43265,Rajasthan Royals
Siddharth Trivedi,35353,Rajasthan Royals
Aditya Angle,26388,Rajasthan Royals
Sumit Khatri,275731,Rajasthan Royals
Parag More,31219,Rajasthan Royals
Anup Revandkar,284355,Rajasthan Royals
