Name,ID,Team
Ashok Dinda,227712,Kolkata Knight Riders
Murali Kartik,30049,Kolkata Knight Riders
Charl Langeveldt,45963,Kolkata Knight Riders
Ajantha Mendis,268739,Kolkata Knight Riders
Ishant Sharma,236779,Kolkata Knight Riders
Eklak Ahmid,269174,Kolkata Knight Riders
Rohan Gavaskar,28792,Kolkata Knight Riders
Chirag Pathak,279546,Kolkata Knight Riders
Sachin Tendulkar,35320,Mumbai Indians
Shikhar Dhawan,28235,Mumbai Indians
Chandan Madan,31104,Mumbai Indians
Ambati Rayudu,33141,Mumbai Indians
Aditya Tare,333904,Mumbai Indians
Saurabh Tiwary,35390,Mumbai Indians
Dwayne Bravo,51439,Mumbai Indians
Jean-Paul Duminy,44932,Mumbai Indians
Sanath Jayasuriya,49209,Mumbai Indians
Ryan McLaren,46393,Mumbai Indians
Graham Napier,17991,Mumbai Indians
Abhishek Nayar,32091,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Rajagopal Sathish,33870,Mumbai Indians
Abu Nechim,228430,Mumbai Indians
Dilhara Fernando,48835,Mumbai Indians
Harbhajan Singh,29264,Mumbai Indians
Zaheer Khan,30102,Mumbai Indians
Dhawal Kulkarni,277955,Mumbai Indians
Ishan Malhotra,31088,Mumbai Indians
Lasith Malinga,49758,Mumbai Indians
Ali Murtaza,26490,Mumbai Indians
Rahul Shukla,390547,Mumbai Indians
Syed Shahabuddin,33773,Mumbai Indians
Swapnil Asnodkar,26782,Rajasthan Royals
Faiz Fazal,28671,Rajasthan Royals
Aaron Finch,5334,Rajasthan Royals
Abhishek Jhunjhunwala,29702,Rajasthan Royals
Michael Lumb,16406,Rajasthan Royals
Naman Ojha,32102,Rajasthan Royals
Amit Paunikar,324444,Rajasthan Royals
Adam Voges,8119,Rajasthan Royals
Damien Martyn,6513,Rajasthan Royals
Graeme Smith,47270,Rajasthan Royals
Johan Botha,44149,Rajasthan Royals
Sumit Narwal,32084,Rajasthan Royals
Yusuf Pathan,32498,Rajasthan Royals
Abhishek Raut,230593,Rajasthan Royals
Shrikant Wagh,279552,Rajasthan Royals
Dimitri Mascarenhas,16932,Rajasthan Royals
Shane Warne,8166,Rajasthan Royals
Kamran Khan,391121,Rajasthan Royals
Morne Morkel,46538,Rajasthan Royals
Munaf Patel,32965,Rajasthan Royals
Amit Singh,26789,Rajasthan Royals
Shaun Tait,8076,Rajasthan Royals
Siddharth Trivedi,35353,Rajasthan Royals
Syed Quadri,32978,Rajasthan Royals
Amit Uniyal,35586,Rajasthan Royals
Mark Boucher,44111,Royal Challengers Bangalore 448336
Rahul Dravid,28114,Royal Challengers Bangalore 448336
Shreevats Goswami,302579,Royal Challengers Bangalore 448336
Virat Kohli,253802,Royal Challengers Bangalore 448336
Eoin Morgan,24598,Royal Challengers Bangalore 448336
Manish Pandey,290630,Royal Challengers Bangalore 448336
Kevin Pietersen,19296,Royal Challengers Bangalore 448336
Steven Smith,267192,Royal Challengers Bangalore 448336
Sridharan Sriram,34118,Royal Challengers Bangalore 448336
Ross Taylor,38699,Royal Challengers Bangalore 448336
Robin Uthappa,35582,Royal Challengers Bangalore 448336
Cameron White,8291,Royal Challengers Bangalore 448336
Jacques Kallis,45789,Royal Challengers Bangalore 448336
Roelof van der Merwe,47850,Royal Challengers Bangalore 448336
Anil Kumble,30176,Royal Challengers Bangalore 448336
Balachandra Akhil,26206,Royal Challengers Bangalore 448336
KP Appanna,269170,Royal Challengers Bangalore 448336
Bhuvneshwar Kumar,326016,Royal Challengers Bangalore 448336
Praveen Kumar,30732,Royal Challengers Bangalore 448336
Abhimanyu Mithun,310958,Royal Challengers Bangalore 448336
Dale Steyn,47492,Royal Challengers Bangalore 448336
Vinay Kumar,35731,Royal Challengers Bangalore 448336
Dillon du Preez,44938,Royal Challengers Bangalore 448336
