Name,ID,Team
Dawid Malan,236489,Punjab Kings
Fabian Allen,670013,Punjab Kings
Moises Henriques,5961,Punjab Kings
Deepak Hooda,497121,Punjab Kings
Jalaj Saxena,237199,Punjab Kings
Mandeep Singh,398506,Punjab Kings
Aiden Markram,600498,Punjab Kings
Saurabh Kumar,627214,Punjab Kings
Utkarsh Singh,1081437,Punjab Kings
Chris Gayle,51880,Punjab Kings
Arshdeep Singh,1125976,Punjab Kings
Murugan Ashwin,528067,Punjab Kings
Nathan Ellis,826915,Punjab Kings
Harpreet Brar,1168641,Punjab Kings
Chris Jordan,288992,Punjab Kings
Mohammed Shami,481896,Punjab Kings
Darshan Nalkande,1111917,Punjab Kings
Ishan Porel,967603,Punjab Kings
Adil Rashid,244497,Punjab Kings
Ravi Bishnoi,1175441,Punjab Kings
Riley Meredith,961713,Punjab Kings
Jhye Richardson,774223,Punjab Kings
Sanju Samson,425943,Rajasthan Royals
Anuj Rawat,1123073,Rajasthan Royals
Yashasvi Jaiswal,1151278,Rajasthan Royals
Evin Lewis,431901,Rajasthan Royals
David Miller,321777,Rajasthan Royals
Riyan Parag,1079434,Rajasthan Royals
Manan Vohra,532856,Rajasthan Royals
Jos Buttler,308967,Rajasthan Royals
Shivam Dube,714451,Rajasthan Royals
Shreyas Gopal,344580,Rajasthan Royals
Liam Livingstone,403902,Rajasthan Royals
Mahipal Lomror,853265,Rajasthan Royals
Chris Morris,439952,Rajasthan Royals
Glenn Phillips,823509,Rajasthan Royals
Rahul Tewatia,423838,Rajasthan Royals
Ben Stokes,311158,Rajasthan Royals
Akash Singh,1175458,Rajasthan Royals
KC Cariappa,777537,Rajasthan Royals
Kartik Tyagi,1122918,Rajasthan Royals
Mayank Markande,1081442,Rajasthan Royals
Mustafizur Rahman,330902,Rajasthan Royals
Chetan Sakariya,1131754,Rajasthan Royals
Tabraiz Shamsi,379145,Rajasthan Royals
Oshane Thomas,914567,Rajasthan Royals
Jaydev Unadkat,390484,Rajasthan Royals
Kuldip Yadav,1206495,Rajasthan Royals
Jofra Archer,669855,Rajasthan Royals
Gerald Coetzee,596010,Rajasthan Royals
Andrew Tye,459508,Rajasthan Royals
Virat Kohli,253802,Royal Challengers Bangalore
Srikar Bharat,529436,Royal Challengers Bangalore
Tim David,892749,Royal Challengers Bangalore
AB de Villiers,44936,Royal Challengers Bangalore
Mohammed Azharuddeen,940733,Royal Challengers Bangalore
Devdutt Padikkal,1119026,Royal Challengers Bangalore
Rajat Patidar,823703,Royal Challengers Bangalore
Sachin Baby,432783,Royal Challengers Bangalore
Finn Allen,959759,Royal Challengers Bangalore
Josh Philippe,1124282,Royal Challengers Bangalore
Dan Christian,4864,Royal Challengers Bangalore
Pavan Deshpande,422104,Royal Challengers Bangalore
George Garton,643433,Royal Challengers Bangalore
Glenn Maxwell,325026,Royal Challengers Bangalore
Suyash Prabhudessai,1083851,Royal Challengers Bangalore
Shahbaz Ahmed,1159711,Royal Challengers Bangalore
Scott Kuggeleijn,539548,Royal Challengers Bangalore
Daniel Sams,826901,Royal Challengers Bangalore
Washington Sundar,719715,Royal Challengers Bangalore
Akash Deep,1176959,Royal Challengers Bangalore
Yuzvendra Chahal,430246,Royal Challengers Bangalore
Kyle Jamieson,625960,Royal Challengers Bangalore
Mohammed Siraj,940973,Royal Challengers Bangalore
Harshal Patel,390481,Royal Challengers Bangalore
Navdeep Saini,700167,Royal Challengers Bangalore
Dushmantha Chameera,552152,Royal Challengers Bangalore
Kane Richardson,272262,Royal Challengers Bangalore
Adam Zampa,379504,Royal Challengers Bangalore
Kane Williamson,277906,Sunrisers Hyderabad
Abdul Samad,1175485,Sunrisers Hyderabad
Priyam Garg,1070180,Sunrisers Hyderabad
Shreevats Goswami,302579,Sunrisers Hyderabad
Manish Pandey,290630,Sunrisers Hyderabad
Jason Roy,298438,Sunrisers Hyderabad
Wriddhiman Saha,279810,Sunrisers Hyderabad
Virat Singh,720465,Sunrisers Hyderabad
David Warner,219889,Sunrisers Hyderabad
Jonny Bairstow,297433,Sunrisers Hyderabad
Sherfane Rutherford,914541,Sunrisers Hyderabad
Abhishek Sharma,1070183,Sunrisers Hyderabad
Jason Holder,391485,Sunrisers Hyderabad
Kedar Jadhav,290716,Sunrisers Hyderabad
Mohammad Nabi,25913,Sunrisers Hyderabad
Rashid Khan,793463,Sunrisers Hyderabad
Vijay Shankar,477021,Sunrisers Hyderabad
Mitchell Marsh,272450,Sunrisers Hyderabad
Khaleel Ahmed,942645,Sunrisers Hyderabad
Basil Thampi,732291,Sunrisers Hyderabad
Siddarth Kaul,326017,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
Mujeeb Ur Rahman,974109,Sunrisers Hyderabad
Shahbaz Nadeem,31872,Sunrisers Hyderabad
T Natarajan,802575,Sunrisers Hyderabad
Sandeep Sharma,438362,Sunrisers Hyderabad
Jagadeesha Suchith,527663,Sunrisers Hyderabad
