Name,ID,Team
Andre Russell,276298,Kolkata Knight Riders
Shakib Al Hasan,56143,Kolkata Knight Riders
Ryan ten Doeschate,47660,Kolkata Knight Riders
James Neesham,355269,Kolkata Knight Riders
KC Cariappa,777537,Kolkata Knight Riders
Pat Cummins,489889,Kolkata Knight Riders
Kuldeep Yadav,559235,Kolkata Knight Riders
Morne Morkel,46538,Kolkata Knight Riders
Umesh Yadav,376116,Kolkata Knight Riders
Aditya Garhwal,725435,Kolkata Knight Riders
Veer Pratap Singh,528967,Kolkata Knight Riders
Rohit Sharma,34102,Mumbai Indians
Aiden Blizzard,4498,Mumbai Indians
Unmukt Chand,446499,Mumbai Indians
Alex Hales,249866,Mumbai Indians
Siddhesh Lad,422342,Mumbai Indians
Colin Munro,232359,Mumbai Indians
Parthiv Patel,32242,Mumbai Indians
Nitish Rana,604527,Mumbai Indians
Ambati Rayudu,33141,Mumbai Indians
Lendl Simmons,53116,Mumbai Indians
Aditya Tare,333904,Mumbai Indians
Aaron Finch,5334,Mumbai Indians
Corey Anderson,277662,Mumbai Indians
Shreyas Gopal,344580,Mumbai Indians
Hardik Pandya,625371,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
Marchant de Lange,393279,Mumbai Indians
Harbhajan Singh,29264,Mumbai Indians
Ben Hilfenhaus,5941,Mumbai Indians
Lasith Malinga,49758,Mumbai Indians
Mitchell McClenaghan,319439,Mumbai Indians
Abhimanyu Mithun,310958,Mumbai Indians
Pragyan Ojha,32130,Mumbai Indians
Jagadeesha Suchith,527663,Mumbai Indians
Pawan Suyal,431213,Mumbai Indians
Vinay Kumar,35731,Mumbai Indians
Akshay Wakhare,269520,Mumbai Indians
Josh Hazlewood,288284,Mumbai Indians
Karun Nair,398439,Rajasthan Royals
Ajinkya Rahane,277916,Rajasthan Royals
Sanju Samson,425943,Rajasthan Royals
Steven Smith,267192,Rajasthan Royals
Dishant Yagnik,36071,Rajasthan Royals
Shane Watson,8180,Rajasthan Royals
Rajat Bhatia,26907,Rajasthan Royals
Stuart Binny,27223,Rajasthan Royals
Ben Cutting,230371,Rajasthan Royals
James Faulkner,270484,Rajasthan Royals
Deepak Hooda,497121,Rajasthan Royals
Chris Morris,439952,Rajasthan Royals
Abhishek Nayar,32091,Rajasthan Royals
Pardeep Sahu,34155,Rajasthan Royals
Rahul Tewatia,423838,Rajasthan Royals
Ankit Sharma,422992,Rajasthan Royals
Dhawal Kulkarni,277955,Rajasthan Royals
Vikramjeet Malik,31738,Rajasthan Royals
Dinesh Salunkhe,278482,Rajasthan Royals
Tim Southee,232364,Rajasthan Royals
Barinder Sran,537126,Rajasthan Royals
Pravin Tambe,587152,Rajasthan Royals
Rusty Theron,223642,Rajasthan Royals
Kane Richardson,272262,Rajasthan Royals
Sagar Trivedi,856285,Rajasthan Royals
Virat Kohli,253802,Royal Challengers Bangalore
S Badrinath,26806,Royal Challengers Bangalore
Shishir  Bhavane,474794,Royal Challengers Bangalore
Manvinder  Bisla,27280,Royal Challengers Bangalore
AB de Villiers,44936,Royal Challengers Bangalore
Dinesh Karthik,30045,Royal Challengers Bangalore
Sarfaraz Khan,642525,Royal Challengers Bangalore
Nic Maddinson,333780,Royal Challengers Bangalore
Rilee Rossouw,318845,Royal Challengers Bangalore
Sean Abbott,398666,Royal Challengers Bangalore
Chris Gayle,51880,Royal Challengers Bangalore
Iqbal Abdulla,277237,Royal Challengers Bangalore
Jalaj Saxena,237199,Royal Challengers Bangalore
Mandeep Singh,398506,Royal Challengers Bangalore
Daren Sammy,53115,Royal Challengers Bangalore
David Wiese,221140,Royal Challengers Bangalore
Varun Aaron,360911,Royal Challengers Bangalore
Abu Nechim,228430,Royal Challengers Bangalore
Sreenath Aravind,290632,Royal Challengers Bangalore
Yuzvendra Chahal,430246,Royal Challengers Bangalore
Ashok Dinda,227712,Royal Challengers Bangalore
Harshal Patel,390481,Royal Challengers Bangalore
Sandeep Warrier,592735,Royal Challengers Bangalore
Mitchell Starc,311592,Royal Challengers Bangalore
Adam Milne,450860,Royal Challengers Bangalore
Yogesh Takawale,35357,Royal Challengers Bangalore
Vijay Zol,554699,Royal Challengers Bangalore
David Warner,219889,Sunrisers Hyderabad
Ricky Bhui,642531,Sunrisers Hyderabad
Shikhar Dhawan,28235,Sunrisers Hyderabad
Eoin Morgan,24598,Sunrisers Hyderabad
Naman Ojha,32102,Sunrisers Hyderabad
Kevin Pietersen,19296,Sunrisers Hyderabad
KL Rahul,422108,Sunrisers Hyderabad
Kane Williamson,277906,Sunrisers Hyderabad
Ashish Reddy,389605,Sunrisers Hyderabad
Bipul Sharma,35928,Sunrisers Hyderabad
Ravi Bopara,10582,Sunrisers Hyderabad
Moises Henriques,5961,Sunrisers Hyderabad
Parvez Rasool,378496,Sunrisers Hyderabad
Padmanabhan Prasanth,32211,Sunrisers Hyderabad
Laxmi Shukla,34019,Sunrisers Hyderabad
Hanuma Vihari,452044,Sunrisers Hyderabad
Trent Boult,277912,Sunrisers Hyderabad
Siddarth Kaul,326017,Sunrisers Hyderabad
Praveen Kumar,30732,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
Chama Milind,604616,Sunrisers Hyderabad
Karn Sharma,30288,Sunrisers Hyderabad
Ishant Sharma,236779,Sunrisers Hyderabad
Dale Steyn,47492,Sunrisers Hyderabad
