Name,ID,Team
Shams Mulani,1131607,Mumbai Indians
Tilak Varma,1170265,Mumbai Indians
Arshad Khan,1244751,Mumbai Indians
Jason Behrendorff,272477,Mumbai Indians
Raghav Goyal,1350770,Mumbai Indians
Duan Jansen,595954,Mumbai Indians
Chris Jordan,288992,Mumbai Indians
Kumar Kartikeya,1159843,Mumbai Indians
Akash Madhwal,1206039,Mumbai Indians
Riley Meredith,961713,Mumbai Indians
Sandeep Warrier,592735,Mumbai Indians
Hrithik Shokeen,1175423,Mumbai Indians
Arjun Tendulkar,1148776,Mumbai Indians
Jofra Archer,669855,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
Jhye Richardson,774223,Mumbai Indians
Shikhar Dhawan,28235,Punjab Kings
Chris Hurley,1273859,Punjab Kings
Harpreet Singh,340854,Punjab Kings
Prabhsimran Singh,1161024,Punjab Kings
Bhanuka Rajapaksa,342619,Punjab Kings
M Shahrukh Khan,719719,Punjab Kings
Jitesh Sharma,721867,Punjab Kings
Matthew Short,605575,Punjab Kings
Jonny Bairstow,297433,Punjab Kings
Sam Curran,662973,Punjab Kings
Rishi Dhawan,290727,Punjab Kings
Liam Livingstone,403902,Punjab Kings
Mohit Rathee,1349361,Punjab Kings
Sikandar Raza,299572,Punjab Kings
Atharva Taide,1125958,Punjab Kings
Raj Bawa,1292502,Punjab Kings
Arshdeep Singh,1125976,Punjab Kings
Baltej Singh,527292,Punjab Kings
Rahul Chahar,1064812,Punjab Kings
Nathan Ellis,826915,Punjab Kings
Gurnoor Brar,1287033,Punjab Kings
Harpreet Brar,1168641,Punjab Kings
Vidwath Kaverappa,1155262,Punjab Kings
Kagiso Rabada,550215,Punjab Kings
Sanju Samson,425943,Rajasthan Royals
Jos Buttler,308967,Rajasthan Royals
Shimron Hetmyer,670025,Rajasthan Royals
Yashasvi Jaiswal,1151278,Rajasthan Royals
Dhruv Jurel,1175488,Rajasthan Royals
Devdutt Padikkal,1119026,Rajasthan Royals
Riyan Parag,1079434,Rajasthan Royals
Kunal Singh Rathore,1339031,Rajasthan Royals
Joe Root,303669,Rajasthan Royals
Abdul Basith,1287067,Rajasthan Royals
Ravichandran Ashwin,26421,Rajasthan Royals
Donovan Ferreira,698315,Rajasthan Royals
Jason Holder,391485,Rajasthan Royals
Akash Vasisht,722597,Rajasthan Royals
Murugan Ashwin,528067,Rajasthan Royals
KM Asif,1083030,Rajasthan Royals
Trent Boult,277912,Rajasthan Royals
KC Cariappa,777537,Rajasthan Royals
Yuzvendra Chahal,430246,Rajasthan Royals
Obed McCoy,906783,Rajasthan Royals
Navdeep Saini,700167,Rajasthan Royals
Sandeep Sharma,438362,Rajasthan Royals
Kuldeep Sen,1163695,Rajasthan Royals
Kuldip Yadav,1206495,Rajasthan Royals
Adam Zampa,379504,Rajasthan Royals
Prasidh Krishna,917159,Rajasthan Royals
Faf du Plessis,44828,Royal Challengers Bangalore
Finn Allen,959759,Royal Challengers Bangalore
Anuj Rawat,1123073,Royal Challengers Bangalore
Dinesh Karthik,30045,Royal Challengers Bangalore
Virat Kohli,253802,Royal Challengers Bangalore
Rajat Patidar,823703,Royal Challengers Bangalore
Manoj Bhandage,1057399,Royal Challengers Bangalore
Michael Bracewell,326968,Royal Challengers Bangalore
Kedar Jadhav,290716,Royal Challengers Bangalore
Mahipal Lomror,853265,Royal Challengers Bangalore
Glenn Maxwell,325026,Royal Challengers Bangalore
Suyash Prabhudessai,1083851,Royal Challengers Bangalore
Shahbaz Ahmed,1159711,Royal Challengers Bangalore
Sonu Yadav,1048867,Royal Challengers Bangalore
Will Jacks,897549,Royal Challengers Bangalore
David Willey,308251,Royal Challengers Bangalore
Akash Deep,1176959,Royal Challengers Bangalore
Avinash Singh,1350765,Royal Challengers Bangalore
Josh Hazlewood,288284,Royal Challengers Bangalore
Siddarth Kaul,326017,Royal Challengers Bangalore
Mohammed Siraj,940973,Royal Challengers Bangalore
Wayne Parnell,265564,Royal Challengers Bangalore
Harshal Patel,390481,Royal Challengers Bangalore
Rajan Kumar,1339027,Royal Challengers Bangalore
Karn Sharma,30288,Royal Challengers Bangalore
Himanshu Sharma,1350761,Royal Challengers Bangalore
Vijaykumar Vyshak,777815,Royal Challengers Bangalore
Reece Topley,461632,Royal Challengers Bangalore
Abdul Samad,1175485,Sunrisers Hyderabad
Mayank Agarawal,398438,Sunrisers Hyderabad
Anmolpreet Singh,851261,Sunrisers Hyderabad
Harry Brook,911707,Sunrisers Hyderabad
Heinrich Klaasen,436757,Sunrisers Hyderabad
Rahul Tripathi,446763,Sunrisers Hyderabad
Upendra Yadav,732269,Sunrisers Hyderabad
Aiden Markram,600498,Sunrisers Hyderabad
Abhishek Sharma,1070183,Sunrisers Hyderabad
Marco Jansen,696401,Sunrisers Hyderabad
Nitish Kumar Reddy,1175496,Sunrisers Hyderabad
Glenn Phillips,823509,Sunrisers Hyderabad
Sanvir Singh,1132219,Sunrisers Hyderabad
Vivrant Sharma,1252370,Sunrisers Hyderabad
Samarth Vyas,853859,Sunrisers Hyderabad
Washington Sundar,719715,Sunrisers Hyderabad
Mayank Dagar,942367,Sunrisers Hyderabad
Fazalhaq Farooqi,974175,Sunrisers Hyderabad
Akeal Hosein,530812,Sunrisers Hyderabad
Kartik Tyagi,1122918,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
Mayank Markande,1081442,Sunrisers Hyderabad
T Natarajan,802575,Sunrisers Hyderabad
Adil Rashid,244497,Sunrisers Hyderabad
Umran Malik,1246528,Sunrisers Hyderabad
