Name,ID,Team
Ankit Rajpoot,591650,Kings Xi Punjab
Andrew Tye,459508,Kings Xi Punjab
Varun Chakravarthy,1108375,Kings Xi Punjab
Hardus Viljoen,375126,Kings Xi Punjab
Dinesh Karthik,30045,Kolkata Knight Riders
Joe Denly,12454,Kolkata Knight Riders
Chris Lynn,326637,Kolkata Knight Riders
Nikhil Naik,554700,Kolkata Knight Riders
Nitish Rana,604527,Kolkata Knight Riders
Shubman Gill,1070173,Kolkata Knight Riders
Rinku Singh,723105,Kolkata Knight Riders
Robin Uthappa,35582,Kolkata Knight Riders
Carlos Brathwaite,457249,Kolkata Knight Riders
Piyush Chawla,32966,Kolkata Knight Riders
Shrikant Mundhe,279862,Kolkata Knight Riders
Sunil Narine,230558,Kolkata Knight Riders
Andre Russell,276298,Kolkata Knight Riders
KC Cariappa,777537,Kolkata Knight Riders
Lockie Ferguson,493773,Kolkata Knight Riders
Harry Gurney,244639,Kolkata Knight Riders
Kuldeep Yadav,559235,Kolkata Knight Riders
Prasidh Krishna,917159,Kolkata Knight Riders
Prithvi Raj,1121579,Kolkata Knight Riders
Sandeep Warrier,592735,Kolkata Knight Riders
Kamlesh Nagarkoti,1070188,Kolkata Knight Riders
Anrich Nortje,481979,Kolkata Knight Riders
Shivam Mavi,1079848,Kolkata Knight Riders
Rohit Sharma,34102,Mumbai Indians
Anmolpreet Singh,851261,Mumbai Indians
Quinton de Kock,379143,Mumbai Indians
Ishan Kishan,720471,Mumbai Indians
Siddhesh Lad,422342,Mumbai Indians
Evin Lewis,431901,Mumbai Indians
Aditya Tare,333904,Mumbai Indians
Suryakumar Yadav,446507,Mumbai Indians
Yuvraj Singh,36084,Mumbai Indians
Ben Cutting,230371,Mumbai Indians
Hardik Pandya,625371,Mumbai Indians
Krunal Pandya,471342,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Anukul Roy,1079839,Mumbai Indians
Jason Behrendorff,272477,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
Rahul Chahar,1064812,Mumbai Indians
Beuran Hendricks,379927,Mumbai Indians
Pankaj Jaswal,652359,Mumbai Indians
Lasith Malinga,49758,Mumbai Indians
Mayank Markande,1081442,Mumbai Indians
Mitchell McClenaghan,319439,Mumbai Indians
Rasikh Salam,1161489,Mumbai Indians
Barinder Sran,537126,Mumbai Indians
Jayant Yadav,447587,Mumbai Indians
Alzarri Joseph,670031,Mumbai Indians
Adam Milne,450860,Mumbai Indians
Ajinkya Rahane,277916,Rajasthan Royals
Aryaman Birla,1126227,Rajasthan Royals
Jos Buttler,308967,Rajasthan Royals
Prashant Chopra,500135,Rajasthan Royals
Riyan Parag,1079434,Rajasthan Royals
Sanju Samson,425943,Rajasthan Royals
Steven Smith,267192,Rajasthan Royals
Rahul Tripathi,446763,Rajasthan Royals
Ashton Turner,500268,Rajasthan Royals
Manan Vohra,532856,Rajasthan Royals
Stuart Binny,27223,Rajasthan Royals
Shreyas Gopal,344580,Rajasthan Royals
Krishnappa Gowtham,424377,Rajasthan Royals
Liam Livingstone,403902,Rajasthan Royals
Mahipal Lomror,853265,Rajasthan Royals
Shubham Ranjane,554701,Rajasthan Royals
Shashank Singh,377534,Rajasthan Royals
Ben Stokes,311158,Rajasthan Royals
Varun Aaron,360911,Rajasthan Royals
Jofra Archer,669855,Rajasthan Royals
Dhawal Kulkarni,277955,Rajasthan Royals
Sudhesan Midhun,1131619,Rajasthan Royals
Ish Sodhi,559066,Rajasthan Royals
Oshane Thomas,914567,Rajasthan Royals
Jaydev Unadkat,390484,Rajasthan Royals
Virat Kohli,253802,Royal Challengers Bangalore
AB de Villiers,44936,Royal Challengers Bangalore
Gurkeerat Singh Mann,537124,Royal Challengers Bangalore
Shimron Hetmyer,670025,Royal Challengers Bangalore
Himmat Singh,805235,Royal Challengers Bangalore
Heinrich Klaasen,436757,Royal Challengers Bangalore
Akshdeep Nath,500360,Royal Challengers Bangalore
Devdutt Padikkal,1119026,Royal Challengers Bangalore
Parthiv Patel,32242,Royal Challengers Bangalore
Moeen Ali,8917,Royal Challengers Bangalore
Colin de Grandhomme,55395,Royal Challengers Bangalore
Shivam Dube,714451,Royal Challengers Bangalore
Milind Kumar,451947,Royal Challengers Bangalore
Marcus Stoinis,325012,Royal Challengers Bangalore
Washington Sundar,719715,Royal Challengers Bangalore
Nathan Coulter-Nile,261354,Royal Challengers Bangalore
Yuzvendra Chahal,430246,Royal Challengers Bangalore
Kulwant Khejroliya,1083033,Royal Challengers Bangalore
Mohammed Siraj,940973,Royal Challengers Bangalore
Pawan Negi,530773,Royal Challengers Bangalore
Prayas Ray Barman,1159712,Royal Challengers Bangalore
Navdeep Saini,700167,Royal Challengers Bangalore
Tim Southee,232364,Royal Challengers Bangalore
Dale Steyn,47492,Royal Challengers Bangalore
Umesh Yadav,376116,Royal Challengers Bangalore
Kane Williamson,277906,Sunrisers Hyderabad
Jonny Bairstow,297433,Sunrisers Hyderabad
Ricky Bhui,642531,Sunrisers Hyderabad
Shreevats Goswami,302579,Sunrisers Hyderabad
Martin Guptill,226492,Sunrisers Hyderabad
Manish Pandey,290630,Sunrisers Hyderabad
Wriddhiman Saha,279810,Sunrisers Hyderabad
David Warner,219889,Sunrisers Hyderabad
Abhishek Sharma,1070183,Sunrisers Hyderabad
Deepak Hooda,497121,Sunrisers Hyderabad
Mohammad Nabi,25913,Sunrisers Hyderabad
Yusuf Pathan,32498,Sunrisers Hyderabad
Rashid Khan,793463,Sunrisers Hyderabad
Shakib Al Hasan,56143,Sunrisers Hyderabad
Vijay Shankar,477021,Sunrisers Hyderabad
Khaleel Ahmed,942645,Sunrisers Hyderabad
Basil Thampi,732291,Sunrisers Hyderabad
Siddarth Kaul,326017,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
Shahbaz Nadeem,31872,Sunrisers Hyderabad
T Natarajan,802575,Sunrisers Hyderabad
Sandeep Sharma,438362,Sunrisers Hyderabad
Billy Stanlake,533042,Sunrisers Hyderabad
